visual parameter label,visual parameter value,xticks,yticks,preserved 0,preserved 1,preserved 2,preserved 3,gw_param_keys 0,gw_param_values 0,label 0,x,y,bgra,gw_param_keys 1,gw_param_values 1,label 1,x,y,bgra,gw_param_keys 2,gw_param_values 2,label 2,x,y,bgra,gw_param_keys 3,gw_param_values 3,label 3,x,y,bgra,gw_param_keys 4,gw_param_values 4,label 4,x,y,bgra,gw_param_keys 5,gw_param_values 5,label 5,x,y,bgra,gw_param_keys 6,gw_param_values 6,label 6,x,y,bgra,gw_param_keys 7,gw_param_values 7,label 7,x,y,bgra,gw_param_keys 8,gw_param_values 8,label 8,x,y,bgra,gw_param_keys 9,gw_param_values 9,label 9,x,y,bgra,gw_param_keys 10,gw_param_values 10,label 10,x,y,bgra,gw_param_keys 11,gw_param_values 11,label 11,x,y,bgra,gw_param_keys 12,gw_param_values 12,label 12,x,y,bgra
,,,,,,,,,,,3.1155778894472363,0.1694482519888679,,,,,3.1155778894472363,0.4543013122334289,,,,,3.1155778894472363,0.9440999938810513,,,,,3.1155778894472363,5.1144236731249427e-11,,,,,3.1155778894472363,0.4543013122334289,,,,,3.1155778894472363,0.41025386150124854,,,,,3.1155778894472363,0.1694482519888679,,,,,3.1155778894472363,0.4543013122334289,,,,,3.1155778894472363,0.09176005341015148,,,,,3.1155778894472363,5.1144236731249427e-11,,,,,3.1155778894472363,0.4543013122334289,,,,,3.1155778894472363,0.012994349321153438,,,,,3.1155778894472363,0.1694482519888679,
,,,,,,,,,,,3.2160804020100504,0.20374849417276758,,,,,3.2160804020100504,0.49308867232095627,,,,,3.2160804020100504,0.9566888678278469,,,,,3.2160804020100504,1.0164650474729096e-10,,,,,3.2160804020100504,0.49308867232095627,,,,,3.2160804020100504,0.43600134591352285,,,,,3.2160804020100504,0.20374849417276758,,,,,3.2160804020100504,0.49308867232095627,,,,,3.2160804020100504,0.10227541179685215,,,,,3.2160804020100504,1.0164650474729096e-10,,,,,3.2160804020100504,0.49308867232095627,,,,,3.2160804020100504,0.015189887009883093,,,,,3.2160804020100504,0.20374849417276758,
,,,,,,,,,,,3.3165829145728645,0.24252975062029192,,,,,3.3165829145728645,0.5327904315453142,,,,,3.3165829145728645,0.9675530811697366,,,,,3.3165829145728645,1.9998687540460951e-10,,,,,3.3165829145728645,0.5327904315453142,,,,,3.3165829145728645,0.4617829056042934,,,,,3.3165829145728645,0.24252975062029192,,,,,3.3165829145728645,0.5327904315453142,,,,,3.3165829145728645,0.11344025687887895,,,,,3.3165829145728645,1.9998687540460951e-10,,,,,3.3165829145728645,0.5327904315453142,,,,,3.3165829145728645,0.01764397566780754,,,,,3.3165829145728645,0.24252975062029192,
,,,,,,,,,,,3.4170854271356785,0.28579125167814134,,,,,3.4170854271356785,0.5731102358979505,,,,,3.4170854271356785,0.9767443580541927,,,,,3.4170854271356785,3.895146876137874e-10,,,,,3.4170854271356785,0.5731102358979505,,,,,3.4170854271356785,0.4875188683987504,,,,,3.4170854271356785,0.28579125167814134,,,,,3.4170854271356785,0.5731102358979505,,,,,3.4170854271356785,0.1252472629078871,,,,,3.4170854271356785,3.895146876137874e-10,,,,,3.4170854271356785,0.5731102358979505,,,,,3.4170854271356785,0.020372529645222792,,,,,3.4170854271356785,0.28579125167814134,
,,,,,,,,,,,3.5175879396984926,0.33338506368001536,,,,,3.5175879396984926,0.6137199939097205,,,,,3.5175879396984926,0.9843177633351161,,,,,3.5175879396984926,7.510337948382228e-10,,,,,3.5175879396984926,0.6137199939097205,,,,,3.5175879396984926,0.5131325104936317,,,,,3.5175879396984926,0.33338506368001536,,,,,3.5175879396984926,0.6137199939097205,,,,,3.5175879396984926,0.13768608047915937,,,,,3.5175879396984926,7.510337948382228e-10,,,,,3.5175879396984926,0.6137199939097205,,,,,3.5175879396984926,0.02339108906769767,,,,,3.5175879396984926,0.33338506368001536,
,,,,,,,,,,,3.6180904522613067,0.3849963787930412,,,,,3.6180904522613067,0.6542635697059642,,,,,3.6180904522613067,0.9903310417022891,,,,,3.6180904522613067,1.4335353895737337e-09,,,,,3.6180904522613067,0.6542635697059642,,,,,3.6180904522613067,0.5385503162241723,,,,,3.6180904522613067,0.3849963787930412,,,,,3.6180904522613067,0.6542635697059642,,,,,3.6180904522613067,0.15074345875646236,,,,,3.6180904522613067,1.4335353895737337e-09,,,,,3.6180904522613067,0.6542635697059642,,,,,3.6180904522613067,0.026714716271031703,,,,,3.6180904522613067,0.3849963787930412,
,,,,,,,,,,,3.7185929648241207,0.4401294695812102,,,,,3.7185929648241207,0.6943613957663648,,,,,3.7185929648241207,0.9948440238163897,,,,,3.7185929648241207,2.7087607989366203e-09,,,,,3.7185929648241207,0.6943613957663648,,,,,3.7185929648241207,0.5637021918181531,,,,,3.7185929648241207,0.4401294695812102,,,,,3.7185929648241207,0.6943613957663648,,,,,3.7185929648241207,0.16440338262552306,,,,,3.7185929648241207,2.7087607989366203e-09,,,,,3.7185929648241207,0.6943613957663648,,,,,3.7185929648241207,0.03035789637325033,,,,,3.7185929648241207,0.4401294695812102,
,,,,,,,,,,,3.819095477386935,0.49810115645686664,,,,,3.819095477386935,0.7336159424789276,,,,,3.819095477386935,0.9979180939666746,,,,,3.819095477386935,5.0669450030918454e-09,,,,,3.819095477386935,0.7336159424789276,,,,,3.819095477386935,0.5885216366922915,,,,,3.819095477386935,0.49810115645686664,,,,,3.819095477386935,0.7336159424789276,,,,,3.819095477386935,0.1786472224877689,,,,,3.819095477386935,5.0669450030918454e-09,,,,,3.819095477386935,0.7336159424789276,,,,,3.819095477386935,0.034334442692131054,,,,,3.819095477386935,0.49810115645686664,
,,,,,,,,,,,3.919597989949749,0.5580433658377024,,,,,3.919597989949749,0.7716179496168567,,,,,3.919597989949749,0.999615714169549,,,,,3.919597989949749,9.382855391311618e-09,,,,,3.919597989949749,0.7716179496168567,,,,,3.919597989949749,0.6129458757465525,,,,,3.919597989949749,0.5580433658377024,,,,,3.919597989949749,0.7716179496168567,,,,,3.919597989949749,0.19345389451835004,,,,,3.919597989949749,9.382855391311618e-09,,,,,3.919597989949749,0.7716179496168567,,,,,3.919597989949749,0.03865740762543005,,,,,3.919597989949749,0.5580433658377024,
,,,,,,,,,,,4.020100502512563,0.6189159097985847,,,,,4.020100502512563,0.8079532943013376,,,,,4.020100502512563,1.0,,,,,4.020100502512563,1.720034482012417e-08,,,,,4.020100502512563,0.8079532943013376,,,,,4.020100502512563,0.6369159559925708,,,,,4.020100502512563,0.6189159097985847,,,,,4.020100502512563,0.8079532943013376,,,,,4.020100502512563,0.20880002933375044,,,,,4.020100502512563,1.720034482012417e-08,,,,,4.020100502512563,0.8079532943013376,,,,,4.020100502512563,0.04333899952103426,,,,,4.020100502512563,0.6189159097985847,
,,,,,,,,,,,4.120603015075377,0.6795300110781228,,,,,4.120603015075377,0.8422103421965552,,,,,4.120603015075377,0.9991343437960376,,,,,4.120603015075377,3.121422680282824e-08,,,,,4.120603015075377,0.8422103421965552,,,,,4.120603015075377,0.66037681071823,,,,,4.120603015075377,0.6795300110781228,,,,,4.120603015075377,0.8422103421965552,,,,,4.120603015075377,0.2246601471417468,,,,,4.120603015075377,3.121422680282824e-08,,,,,4.120603015075377,0.8422103421965552,,,,,4.120603015075377,0.04839050597660809,,,,,4.120603015075377,0.6795300110781228,
,,,,,,,,,,,4.2211055276381915,0.7385823665938077,,,,,4.2211055276381915,0.8739876049266301,,,,,4.2211055276381915,0.9970820812005724,,,,,4.2211055276381915,5.607655271425451e-08,,,,,4.2211055276381915,0.8739876049266301,,,,,4.2211055276381915,0.6832772942457163,,,,,4.2211055276381915,0.7385823665938077,,,,,4.2211055276381915,0.8739876049266301,,,,,4.2211055276381915,0.2410068375777585,,,,,4.2211055276381915,5.607655271425451e-08,,,,,4.2211055276381915,0.8739876049266301,,,,,4.2211055276381915,0.05382222392369647,,,,,4.2211055276381915,0.7385823665938077,
,,,,,,,,,,,4.3216080402010055,0.794698742047141,,,,,4.3216080402010055,0.902901508206717,,,,,4.3216080402010055,0.9939061973070579,,,,,4.3216080402010055,9.972942878376265e-08,,,,,4.3216080402010055,0.902901508206717,,,,,4.3216080402010055,0.7055701901884892,,,,,4.3216080402010055,0.794698742047141,,,,,4.3216080402010055,0.902901508206717,,,,,4.3216080402010055,0.2578109425647268,,,,,4.3216080402010055,9.972942878376265e-08,,,,,4.3216080402010055,0.902901508206717,,,,,4.3216080402010055,0.05964339677030083,,,,,4.3216080402010055,0.794698742047141,
,,,,,,,,,,,4.42211055276382,0.8464852874416701,,,,,4.42211055276382,0.9285940629634049,,,,,4.42211055276382,0.9896690689562727,,,,,4.42211055276382,1.755814589060588e-07,,,,,4.42211055276382,0.9285940629634049,,,,,4.42211055276382,0.7272121959564584,,,,,4.42211055276382,0.8464852874416701,,,,,4.42211055276382,0.9285940629634049,,,,,4.42211055276382,0.27504174066689974,,,,,4.42211055276382,1.755814589060588e-07,,,,,4.42211055276382,0.9285940629634049,,,,,4.42211055276382,0.0658621587991593,,,,,4.42211055276382,0.8464852874416701,
,,,,,,,,,,,4.522613065326634,0.8925850336185722,,,,,4.522613065326634,0.9507402265657896,,,,,4.522613065326634,0.9844322399931137,,,,,4.522613065326634,3.0601821161407147e-07,,,,,4.522613065326634,0.9507402265657896,,,,,4.522613065326634,0.7481638861005401,,,,,4.522613065326634,0.8925850336185722,,,,,4.522613065326634,0.9507402265657896,,,,,4.522613065326634,0.2926671315398401,,,,,4.522613065326634,3.0601821161407147e-07,,,,,4.522613065326634,0.9507402265657896,,,,,4.522613065326634,0.07248548694670912,,,,,4.522613065326634,0.8925850336185722,
,,,,,,,,,,,4.623115577889448,0.9317364481700182,,,,,4.623115577889448,0.969054743693448,,,,,4.623115577889448,0.9782562265355678,,,,,4.623115577889448,5.279942465481469e-07,,,,,4.623115577889448,0.969054743693448,,,,,4.623115577889448,0.7683896569296501,,,,,4.623115577889448,0.9317364481700182,,,,,4.623115577889448,0.969054743693448,,,,,4.623115577889448,0.3106538192084538,,,,,4.623115577889448,5.279942465481469e-07,,,,,4.623115577889448,0.969054743693448,,,,,4.623115577889448,0.07951916002027151,,,,,4.623115577889448,0.9317364481700182,
,,,,,,,,,,,4.723618090452262,0.9628305613989203,,,,,4.723618090452262,0.9832982665022285,,,,,4.723618090452262,0.9712003495342616,,,,,4.723618090452262,9.018294331013929e-07,,,,,4.723618090452262,0.9832982665022285,,,,,4.723618090452262,0.7878576546766146,,,,,4.723618090452262,0.9628305613989203,,,,,4.723618090452262,0.9832982665022285,,,,,4.723618090452262,0.3289674930308838,,,,,4.723618090452262,9.018294331013929e-07,,,,,4.723618090452262,0.9832982665022285,,,,,4.723618090452262,0.08696772534856069,,,,,4.723618090452262,0.9628305613989203,
,,,,,,,,,,,4.824120603015076,0.9849630683763222,,,,,4.824120603015076,0.9932825714406015,,,,,4.824120603015076,0.9633225921113561,,,,,4.824120603015076,1.5248703442434e-06,,,,,4.824120603015076,0.9932825714406015,,,,,4.824120603015076,0.8065396893356948,,,,,4.824120603015076,0.9849630683763222,,,,,4.824120603015076,0.9932825714406015,,,,,4.824120603015076,0.3475730053279566,,,,,4.824120603015076,1.5248703442434e-06,,,,,4.824120603015076,0.9932825714406015,,,,,4.824120603015076,0.09483447280329164,,,,,4.824120603015076,0.9849630683763222,
,,,,,,,,,,,4.92462311557789,0.9974779968492878,,,,,4.92462311557789,0.9988747147995768,,,,,4.92462311557789,0.9546794793630281,,,,,4.92462311557789,2.5524352230261347e-06,,,,,4.92462311557789,0.9988747147995768,,,,,4.92462311557789,0.8244111361444594,,,,,4.92462311557789,0.9974779968492878,,,,,4.92462311557789,0.9988747147995768,,,,,4.92462311557789,0.366434544774879,,,,,4.92462311557789,2.5524352230261347e-06,,,,,4.92462311557789,0.9988747147995768,,,,,4.92462311557789,0.10312141607748393,,,,,4.92462311557789,0.9974779968492878,
,,,,,,,,,,,5.025125628140704,1.0,,,,,5.025125628140704,1.0,,,,,5.025125628140704,0.9453259784914345,,,,,5.025125628140704,4.229507874025432e-06,,,,,5.025125628140704,1.0,,,,,5.025125628140704,0.8414508265373456,,,,,5.025125628140704,1.0,,,,,5.025125628140704,1.0,,,,,5.025125628140704,0.385515804763609,,,,,5.025125628140704,4.229507874025432e-06,,,,,5.025125628140704,1.0,,,,,5.025125628140704,0.11182928105901412,,,,,5.025125628140704,1.0,
,,,,,,,,,,,5.125628140703518,0.9924530560063392,,,,,5.125628140703518,0.996643665589924,,,,,5.125628140703518,0.9353154173007491,,,,,5.125628140703518,6.938063083669678e-06,,,,,5.125628140703518,0.996643665589924,,,,,5.125628140703518,0.8576409302580552,,,,,5.125628140703518,0.9924530560063392,,,,,5.125628140703518,0.996643665589924,,,,,5.125628140703518,0.4047801460503959,,,,,5.125628140703518,6.938063083669678e-06,,,,,5.125628140703518,0.996643665589924,,,,,5.125628140703518,0.12095750109598571,,,,,5.125628140703518,0.9924530560063392,
,,,,,,,,,,,5.226130653266332,0.9750642745140287,,,,,5.226130653266332,0.9888512425561489,,,,,5.226130653266332,0.924699419248489,,,,,5.226130653266332,1.1266783487741206e-05,,,,,5.226130653266332,0.9888512425561489,,,,,5.226130653266332,0.872966830183361,,,,,5.226130653266332,0.9750642745140287,,,,,5.226130653266332,0.9888512425561489,,,,,5.226130653266332,0.42419075310317816,,,,,5.226130653266332,1.1266783487741206e-05,,,,,5.226130653266332,0.9888512425561489,,,,,5.226130653266332,0.13050421891345107,,,,,5.226130653266332,0.9750642745140287,
,,,,,,,,,,,5.326633165829146,0.9483525440819771,,,,,5.326633165829146,0.9767275712841903,,,,,5.326633165829146,0.9135278533887268,,,,,5.326633165829146,1.811235621145291e-05,,,,,5.326633165829146,0.9767275712841903,,,,,5.326633165829146,0.8874169912822722,,,,,5.326633165829146,0.9483525440819771,,,,,5.326633165829146,0.9767275712841903,,,,,5.326633165829146,0.4437107836576865,,,,,5.326633165829146,1.811235621145291e-05,,,,,5.326633165829146,0.9767275712841903,,,,,5.326633165829146,0.1404662949087832,,,,,5.326633165829146,0.9483525440819771,
,,,,,,,,,,,5.42713567839196,0.9131028124225441,,,,,5.42713567839196,0.9604345106632591,,,,,5.42713567839196,0.901848797678647,,,,,5.42713567839196,2.882459744064959e-05,,,,,5.42713567839196,0.9604345106632591,,,,,5.42713567839196,0.9009828250120406,,,,,5.42713567839196,0.9131028124225441,,,,,5.42713567839196,0.9604345106632591,,,,,5.42713567839196,0.4633035110791549,,,,,5.42713567839196,2.882459744064959e-05,,,,,5.42713567839196,0.9604345106632591,,,,,5.42713567839196,0.1508393215253815,,,,,5.42713567839196,0.9131028124225441,
,,,,,,,,,,,5.527638190954774,0.8703277782473728,,,,,5.527638190954774,0.9401874127388453,,,,,5.527638190954774,0.8897085142449827,,,,,5.527638190954774,4.541139554931217e-05,,,,,5.527638190954774,0.9401874127388453,,,,,5.527638190954774,0.9136585503362582,,,,,5.527638190954774,0.8703277782473728,,,,,5.527638190954774,0.9401874127388453,,,,,5.527638190954774,0.4829324592084957,,,,,5.527638190954774,4.541139554931217e-05,,,,,5.527638190954774,0.9401874127388453,,,,,5.527638190954774,0.1616176433811962,,,,,5.527638190954774,0.8703277782473728,
,,,,,,,,,,,5.628140703517588,0.8212196028727663,,,,,5.628140703517588,0.916250474337166,,,,,5.628140703517588,0.8771514353228195,,,,,5.628140703517588,7.08238846925744e-05,,,,,5.628140703517588,0.916250474337166,,,,,5.628140703517588,0.9254410524404054,,,,,5.628140703517588,0.8212196028727663,,,,,5.628140703517588,0.916250474337166,,,,,5.628140703517588,0.5025615294476982,,,,,5.628140703517588,7.08238846925744e-05,,,,,5.628140703517588,0.916250474337166,,,,,5.628140703517588,0.17279438280955614,,,,,5.628140703517588,0.8212196028727663,
,,,,,,,,,,,5.728643216080402,0.767094851580846,,,,,5.728643216080402,0.8889311107341321,,,,,5.728643216080402,0.8642201586866927,,,,,5.728643216080402,0.00010934726819254862,,,,,5.728643216080402,0.8889311107341321,,,,,5.728643216080402,0.9363297401165512,,,,,5.728643216080402,0.767094851580846,,,,,5.728643216080402,0.8889311107341321,,,,,5.728643216080402,0.522155119909164,,,,,5.728643216080402,0.00010934726819254862,,,,,5.728643216080402,0.8889311107341321,,,,,5.728643216080402,0.18436147045474272,,,,,5.728643216080402,0.767094851580846,
,,,,,,,,,,,5.8291457286432165,0.7093362033867837,,,,,5.8291457286432165,0.8585735244373612,,,,,5.8291457286432165,0.8509554514934131,,,,,5.8291457286432165,0.00016712808189255497,,,,,5.8291457286432165,0.8585735244373612,,,,,5.8291457286432165,0.9463264026914789,,,,,5.8291457286432165,0.7093362033867837,,,,,5.8291457286432165,0.8585735244373612,,,,,5.8291457286432165,0.5416782365178492,,,,,5.8291457286432165,0.00016712808189255497,,,,,5.8291457286432165,0.8585735244373612,,,,,5.8291457286432165,0.19630968055342876,,,,,5.8291457286432165,0.7093362033867837,
,,,,,,,,,,,5.9296482412060305,0.6493345059354374,,,,,5.9296482412060305,0.8255516634821929,,,,,5.9296482412060305,0.8373962615481952,,,,,5.9296482412060305,0.00025287402306906857,,,,,5.9296482412060305,0.8255516634821929,,,,,5.9296482412060305,0.9554350672811507,,,,,5.9296482412060305,0.6493345059354374,,,,,5.9296482412060305,0.8255516634821929,,,,,5.9296482412060305,0.5610965960135939,,,,,5.9296482412060305,0.00025287402306906857,,,,,5.9296482412060305,0.8255516634821929,,,,,5.9296482412060305,0.20862867052524053,,,,,5.9296482412060305,0.6493345059354374,
,,,,,,,,,,,6.030150753768845,0.5884345113218401,,,,,6.030150753768845,0.7902617776121732,,,,,6.030150753768845,0.8235797350909024,,,,,6.030150753768845,0.0003787671489075098,,,,,6.030150753768845,0.7902617776121732,,,,,6.030150753768845,0.9636618570689925,,,,,6.030150753768845,0.5884345113218401,,,,,6.030150753768845,0.7902617776121732,,,,,6.030150753768845,0.5803767208541118,,,,,6.030150753768845,0.0003787671489075098,,,,,6.030150753768845,0.7902617776121732,,,,,6.030150753768845,0.2213070244910496,,,,,6.030150753768845,0.5884345113218401,
,,,,,,,,,,,6.130653266331659,0.5278871465379725,,,,,6.130653266331659,0.7531147869592391,,,,,6.130653266331659,0.809541240278084,,,,,6.130653266331659,0.0005616343861115342,,,,,6.130653266331659,0.7531147869592391,,,,,6.130653266331659,0.9710148512258182,,,,,6.130653266331659,0.5278871465379725,,,,,6.130653266331659,0.7531147869592391,,,,,6.130653266331659,0.5994860260669814,,,,,6.130653266331659,0.0005616343861115342,,,,,6.130653266331659,0.7531147869592391,,,,,6.130653266331659,0.23433230033590788,,,,,6.130653266331659,0.5278871465379725,
,,,,,,,,,,,6.231155778894473,0.4688105075015963,,,,,6.231155778894473,0.7145286763418613,,,,,6.231155778894473,0.7953143956093623,,,,,6.231155778894473,0.0008244197214062517,,,,,6.231155778894473,0.7145286763418613,,,,,6.231155778894473,0.9775039470150791,,,,,6.231155778894473,0.4688105075015963,,,,,6.231155778894473,0.7145286763418613,,,,,6.231155778894473,0.618392898141864,,,,,6.231155778894473,0.0008244197214062517,,,,,6.231155778894473,0.7145286763418613,,,,,6.231155778894473,0.2476910799345452,,,,,6.231155778894473,0.4688105075015963,
,,,,,,,,,,,6.331658291457287,0.4121609898023838,,,,,6.331658291457287,0.6749211193779738,,,,,6.331658291457287,0.7809311026140804,,,,,6.331658291457287,0.0011979987161649145,,,,,6.331658291457287,0.6749211193779738,,,,,6.331658291457287,0.9831407245583658,,,,,6.331658291457287,0.4121609898023838,,,,,6.331658291457287,0.6749211193779738,,,,,6.331658291457287,0.6370667660923401,,,,,6.331658291457287,0.0011979987161649145,,,,,6.331658291457287,0.6749211193779738,,,,,6.331658291457287,0.26136902216081265,,,,,6.331658291457287,0.4121609898023838,
,,,,,,,,,,,6.432160804020101,0.3587151585349468,,,,,6.432160804020101,0.6347025208870952,,,,,6.432160804020101,0.766421582176304,,,,,6.432160804020101,0.0017233664377189451,,,,,6.432160804020101,0.6347025208870952,,,,,6.432160804020101,0.9879383146724285,,,,,6.432160804020101,0.3587151585349468,,,,,6.432160804020101,0.6347025208870952,,,,,6.432160804020101,0.655478164850408,,,,,6.432160804020101,0.0017233664377189451,,,,,6.432160804020101,0.6347025208870952,,,,,6.432160804020101,0.27535091830812763,,,,,6.432160804020101,0.3587151585349468,
,,,,,,,,,,,6.532663316582915,0.3090621862276606,,,,,6.532663316582915,0.5942696444196858,,,,,6.532663316582915,0.7518144139336727,,,,,6.532663316582915,0.0024542127439963527,,,,,6.532663316582915,0.5942696444196858,,,,,6.532663316582915,0.9919112701302201,,,,,6.532663316582915,0.3090621862276606,,,,,6.532663316582915,0.5942696444196858,,,,,6.532663316582915,0.673598791186139,,,,,6.532663316582915,0.0024542127439963527,,,,,6.532663316582915,0.5942696444196858,,,,,6.532663316582915,0.28962074955563216,,,,,6.532663316582915,0.3090621862276606,
,,,,,,,,,,,6.633165829145729,0.263606013365534,,,,,6.633165829145729,0.5539999652976993,,,,,6.633165829145729,0.7371365782385166,,,,,6.633165829145729,0.003459872388126409,,,,,6.633165829145729,0.5539999652976993,,,,,6.633165829145729,0.9950754406443613,,,,,6.633165829145729,0.263606013365534,,,,,6.633165829145729,0.5539999652976993,,,,,6.633165829145729,0.6914015523704433,,,,,6.633165829145729,0.003459872388126409,,,,,6.633165829145729,0.5539999652976993,,,,,6.633165829145729,0.3041617461241725,,,,,6.633165829145729,0.263606013365534,
,,,,,,,,,,,6.733668341708543,0.2225758557125796,,,,,6.733668341708543,0.5142468595213979,,,,,6.733668341708543,0.7224135002184597,,,,,6.733668341708543,0.004828600250153549,,,,,6.733668341708543,0.5142468595213979,,,,,6.733668341708543,0.997447851821741,,,,,6.733668341708543,0.2225758557125796,,,,,6.733668341708543,0.5142468595213979,,,,,6.733668341708543,0.7088606078206487,,,,,6.733668341708543,0.004828600250153549,,,,,6.733668341708543,0.5142468595213979,,,,,6.733668341708543,0.31895644777715093,,,,,6.733668341708543,0.2225758557125796,
,,,,,,,,,,,6.834170854271357,0.18604332305601232,,,,,6.834170854271357,0.47533570661696767,,,,,6.834170854271357,0.7076690955186604,,,,,6.834170854271357,0.006671073445854265,,,,,6.834170854271357,0.47533570661696767,,,,,6.834170854271357,0.9990465882924616,,,,,6.834170854271357,0.18604332305601232,,,,,6.834170854271357,0.47533570661696767,,,,,6.834170854271357,0.7259514039868734,,,,,6.834170854271357,0.006671073445854265,,,,,6.834170854271357,0.47533570661696767,,,,,6.834170854271357,0.33398676533355737,,,,,6.834170854271357,0.18604332305601232,
,,,,,,,,,,,6.934673366834171,0.15394423237708516,,,,,6.934673366834171,0.4375609513042067,,,,,6.934673366834171,0.6929258173492158,,,,,6.934673366834171,0.009123962454279365,,,,,6.934673366834171,0.4375609513042067,,,,,6.934673366834171,0.9998906811747967,,,,,6.934673366834171,0.15394423237708516,,,,,6.934673366834171,0.4375609513042067,,,,,6.934673366834171,0.7426507027522437,,,,,6.934673366834171,0.009123962454279365,,,,,6.934673366834171,0.4375609513042067,,,,,6.934673366834171,0.34923404287388543,,,,,6.934673366834171,0.15394423237708516,
,,,,,,,,,,,7.035175879396985,0.12610318464102988,,,,,7.035175879396985,0.4011841360415214,,,,,7.035175879396985,0.6782047044993007,,,,,7.035175879396985,0.012353344551613436,,,,,7.035175879396985,0.4011841360415214,,,,,7.035175879396985,1.0,,,,,7.035175879396985,0.12610318464102988,,,,,7.035175879396985,0.4011841360415214,,,,,7.035175879396985,0.7589366036320834,,,,,7.035175879396985,0.012353344551613436,,,,,7.035175879396985,0.4011841360415214,,,,,7.035175879396985,0.36467912033397404,,,,,7.035175879396985,0.12610318464102988,
,,,,,,,,,,,7.135678391959799,0.10225910430684625,,,,,7.135678391959799,0.36643288524012885,,,,,7.135678391959799,0.66352543001458,,,,,7.135678391959799,0.016557658370613387,,,,,7.135678391959799,0.36643288524012885,,,,,7.135678391959799,0.9993951491864875,,,,,7.135678391959799,0.10225910430684625,,,,,7.135678391959799,0.36643288524012885,,,,,7.135678391959799,0.7747885600665518,,,,,7.135678391959799,0.016557658370613387,,,,,7.135678391959799,0.36643288524012885,,,,,7.135678391959799,0.38030239619692596,,,,,7.135678391959799,0.10225910430684625,
,,,,,,,,,,,7.236180904522613,0.08209018079036424,,,,,7.236180904522613,0.3335007932639304,,,,,7.236180904522613,0.6489063502665503,,,,,7.236180904522613,0.021969824036423835,,,,,7.236180904522613,0.3335007932639304,,,,,7.236180904522613,0.9980973691218772,,,,,7.236180904522613,0.08209018079036424,,,,,7.236180904522613,0.3335007932639304,,,,,7.236180904522613,0.7901873901080293,,,,,7.236180904522613,0.021969824036423835,,,,,7.236180904522613,0.3335007932639304,,,,,7.236180904522613,0.3960838900089739,,,,,7.236180904522613,0.08209018079036424,
,,,,,,,,,,,7.336683417085427,0.06523696340852482,,,,,7.336683417085427,0.3025481430948449,,,,,7.336683417085427,0.6343645541719277,,,,,7.336683417085427,0.028858086922508297,,,,,7.336683417085427,0.3025481430948449,,,,,7.336683417085427,0.9961284418834042,,,,,7.336683417085427,0.06523696340852482,,,,,7.336683417085427,0.3025481430948449,,,,,7.336683417085427,0.8051152818090708,,,,,7.336683417085427,0.028858086922508297,,,,,7.336683417085427,0.3025481430948449,,,,,7.336683417085427,0.4120033044613439,,,,,7.336683417085427,0.06523696340852482,
,,,,,,,,,,,7.437185929648241,0.051322707714205607,,,,,7.437185929648241,0.27370336138852497,,,,,7.437185929648241,0.619915912347209,,,,,7.437185929648241,0.03752509442221494,,,,,7.437185929648241,0.27370336138852497,,,,,7.437185929648241,0.9935106016021472,,,,,7.437185929648241,0.051322707714205607,,,,,7.437185929648241,0.27370336138852497,,,,,7.437185929648241,0.8195557936191876,,,,,7.437185929648241,0.03752509442221494,,,,,7.437185929648241,0.27370336138852497,,,,,7.437185929648241,0.42804008679665795,,,,,7.437185929648241,0.051322707714205607,
,,,,,,,,,,,7.5376884422110555,0.039970417288492634,,,,,7.5376884422110555,0.24706509900094564,,,,,7.5376884422110555,0.6055751260082671,,,,,7.5376884422110555,0.048304695417699564,,,,,7.5376884422110555,0.24706509900094564,,,,,7.5376884422110555,0.9902664494540739,,,,,7.5376884422110555,0.039970417288492634,,,,,7.5376884422110555,0.24706509900094564,,,,,7.5376884422110555,0.8334938500992491,,,,,7.5376884422110555,0.048304695417699564,,,,,7.5376884422110555,0.24706509900094564,,,,,7.5376884422110555,0.4441734893151106,,,,,7.5376884422110555,0.039970417288492634,
,,,,,,,,,,,7.63819095477387,0.030816343139174373,,,,,7.63819095477387,0.22270481414986176,,,,,7.63819095477387,0.5913557754474738,,,,,7.63819095477387,0.06155597295866927,,,,,7.63819095477387,0.22270481414986176,,,,,7.63819095477387,0.986418873241003,,,,,7.63819095477387,0.030816343139174373,,,,,7.63819095477387,0.22270481414986176,,,,,7.63819095477387,0.8469157332611302,,,,,7.63819095477387,0.06155597295866927,,,,,7.63819095477387,0.22270481414986176,,,,,7.63819095477387,0.4603826287724086,,,,,7.63819095477387,0.030816343139174373,
,,,,,,,,,,,7.738693467336684,0.0235199729644842,,,,,7.738693467336684,0.2006697282070674,,,,,7.738693467336684,0.577270367941517,,,,,7.738693467336684,0.0776540927624159,,,,,7.738693467336684,0.2006697282070674,,,,,7.738693467336684,0.9819909715069497,,,,,7.738693467336684,0.0235199729644842,,,,,7.738693467336684,0.2006697282070674,,,,,7.738693467336684,0.8598090698375344,,,,,7.738693467336684,0.0776540927624159,,,,,7.738693467336684,0.2006697282070674,,,,,7.738693467336684,0.47664654447819366,,,,,7.738693467336684,0.0235199729644842,
