visual parameter label,visual parameter value,xticks,yticks,preserved 0,preserved 1,preserved 2,preserved 3,gw_param_keys 0,gw_param_values 0,label 0,x,y,bgra,gw_param_keys 1,gw_param_values 1,label 1,x,y,bgra,gw_param_keys 2,gw_param_values 2,label 2,x,y,bgra,gw_param_keys 3,gw_param_values 3,label 3,x,y,bgra,gw_param_keys 4,gw_param_values 4,label 4,x,y,bgra,gw_param_keys 5,gw_param_values 5,label 5,x,y,bgra,gw_param_keys 6,gw_param_values 6,label 6,x,y,bgra,gw_param_keys 7,gw_param_values 7,label 7,x,y,bgra,gw_param_keys 8,gw_param_values 8,label 8,x,y,bgra,gw_param_keys 9,gw_param_values 9,label 9,x,y,bgra,gw_param_keys 10,gw_param_values 10,label 10,x,y,bgra,gw_param_keys 11,gw_param_values 11,label 11,x,y,bgra,gw_param_keys 12,gw_param_values 12,label 12,x,y,bgra
,,,,,,,,,,,,,,,,,3.7307468852529198,0.7347107135729262,,,,,8.51920469946174,3.2684845957063544,,,,,-1.6923374863294407,4.5840595306366705,,,,,3.0961203278793796,5.720177912878104,,,,,7.884578142088199,8.41252886727706,,,,,-2.326964043702981,8.276159427180442,,,,,2.4614937705058386,11.728159095996547,,,,,7.249951584714659,14.997683998550109,,,,,-2.9615906010765207,12.592118849753895,,,,,1.826867213132299,19.290109325617586,,,,,6.615325027341118,23.41968034459025,,,,,-3.5962171584500617,14.282688347067644,
,,,,,,,,,,,,,,,,,5.987053894523827,-0.046414365152741555,,,,,11.151562876944464,-0.3894325287008513,,,,,1.3160718593651026,3.407252643208638,,,,,6.4805808417857405,6.783738733821109,,,,,11.645089824206378,11.335812345216546,,,,,1.809598806627016,10.693651130844051,,,,,6.974107789047654,14.64728831895821,,,,,12.138616771468293,19.549607705508627,,,,,2.303125753888929,16.99836726273387,,,,,7.4676347363095665,22.275273771528443,,,,,12.632143718730205,29.64729112329,,,,,2.796652701150843,23.94284033518128,
,,,,,,,,,,,,,,,,,,,,,,,8.290818890040569,2.480066282383338,,,,,-1.9533498399536358,4.194323160176397,,,,,2.80248143005216,5.619235528436327,,,,,7.5583127000579555,8.876233899377018,,,,,-2.6858560299362493,6.924971433906132,,,,,2.0699752400695464,10.033611925998269,,,,,6.825806510075342,15.864696064874813,,,,,-3.418362219918862,10.004702786773983,,,,,1.3374690500869333,16.639016392420547,,,,,6.0933003200927285,22.49366229914505,,,,,-4.150868409901476,17.209413533928206,
,,,,,,,,,,,,,,,,,,,,,,,10.292409033006658,2.1455288748395027,,,,,0.3341817520076087,5.4573670971140285,,,,,5.375954471008559,8.065783906105498,,,,,10.417727190009511,11.177508585537645,,,,,0.45949990901046195,10.571820222470853,,,,,5.501272628011413,13.43024551684263,,,,,10.543045347012365,20.32062217882042,,,,,0.5848180660133151,15.499822383962767,,,,,5.626590785014266,20.591879015309022,,,,,10.668363504015218,25.825812399622002,,,,,0.7101362230161684,19.861627142488715,
,,,,,,,,,,,,,,,,,,,,,,,7.256461826568314,1.1522850148477954,,,,,-3.135472198207641,5.537252385279224,,,,,1.472593777016404,5.917788620466246,,,,,6.080659752240448,7.338276782242872,,,,,-4.311274272535506,7.674290708658586,,,,,0.2967917026885383,9.865039675355208,,,,,4.904857677912584,14.098463955161906,,,,,-5.487076346863371,10.121861497763993,,,,,-0.8790103716393265,12.952311590741141,,,,,3.729055603584718,20.50475547487929,,,,,-6.6628784211912375,11.43824816496774,
,,,,,,,,,,,,,,,,,,,,,,,8.140539531542197,1.7198686828439418,,,,,-2.125097678237489,3.8442004782551056,,,,,2.609265111982825,5.513945841026092,,,,,7.3436279022031385,8.344151804503802,,,,,-2.9220093075765474,8.251907872096531,,,,,1.8123534826437662,10.466370168629018,,,,,6.546716272864081,15.49492340901403,,,,,-3.7189209369156053,14.116213269261241,,,,,1.0154418533047087,17.15826466781973,,,,,5.749804643525022,19.922934045085242,,,,,-4.515832566254664,14.680652285582044,
,,,,,,,,,,,,,,,,,,,,,,,10.275605730216773,0.0675522314424617,,,,,0.31497797739059763,4.285999790323992,,,,,5.354350224564422,7.655007522939124,,,,,10.393722471738247,9.804753082736966,,,,,0.4330947189120718,10.025269697972096,,,,,5.4724669660858964,13.669441164594119,,,,,10.511839213259721,18.33502545484161,,,,,0.5512114604335459,15.303729349609068,,,,,5.590583707607371,21.342516740294144,,,,,10.629955954781195,27.279808644059585,,,,,0.6693282019550201,20.299718188229825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1815465279926567,4.85270691481326,,,,,6.329239843991739,7.628773486944736,,,,,11.476933159990821,9.274951631863292,,,,,1.6246264759899032,9.559405143543529,,,,,6.772319791988985,15.144674711206829,,,,,11.920013107988067,17.617239271091414,,,,,2.067706423987149,17.162483123922048,,,,,7.215399739986231,23.006431687029277,,,,,12.363093055985313,30.789857987393823,,,,,2.5107863719843957,21.46228021531514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2741892499039528,5.99765889267326,,,,,5.308462906141947,8.092030152989668,,,,,10.34273656237994,10.467488558254546,,,,,0.3770102186179351,9.805560808405401,,,,,5.411283874855929,15.67408461360968,,,,,10.445557531093923,18.32993214942592,,,,,0.4798311873319174,15.397136298893482,,,,,5.514104843569911,19.60471738877517,,,,,10.548378499807905,25.612680024658005,,,,,0.5826521560458997,20.76774556206111,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18503725182118486,5.273239934113329,,,,,4.791833091701167,6.214680142803115,,,,,9.76870343522352,10.145406989791649,,,,,-0.25442622125412917,9.504629750720754,,,,,4.7224441222682225,13.480288698419594,,,,,9.699314465790575,17.81968178257349,,,,,-0.3238151906870735,13.539888290762102,,,,,4.653055152835279,21.055849463771377,,,,,9.62992549635763,25.026620316390623,,,,,-0.39320416012001785,18.465851294129873,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4817659129428621,4.325710022350103,,,,,4.45801334793928,6.455543192577944,,,,,9.397792608821423,9.704009761053172,,,,,-0.6624281302964354,8.80026585260052,,,,,4.277351130585707,13.25169618213276,,,,,9.21713039146785,19.836946425659566,,,,,-0.8430903476500086,15.384041501630014,,,,,4.096688913232134,17.694837850439853,,,,,9.036468174114276,25.039766356613345,,,,,-1.023752565003582,19.245089352630885,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.365635184587884,4.80357687773699,,,,,2.3386604173386307,5.543356013803295,,,,,7.042956019265145,8.286890876257425,,,,,-3.2527483788083407,7.887065261048987,,,,,1.4515472231181739,10.941637140416555,,,,,6.155842825044688,14.732313295254627,,,,,-4.139861573028797,12.026057616960856,,,,,0.5644340288977183,16.15129112269799,,,,,5.268729630824232,20.292126939790457,,,,,-5.0269747672492535,13.048206045067094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7042804248895242,5.018197221823691,,,,,8.560311583210582,7.864785049554877,,,,,-1.583657258468359,9.453856501733524,,,,,3.272373899852699,10.371890514597847,,,,,8.128405058173758,16.80427138887262,,,,,-2.015563783505184,13.977024541888381,,,,,2.840467374815874,20.03092300062585,,,,,7.696498533136932,21.915484955384493,,,,,-2.4474703085420098,18.612970034767127,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1708502122723825,6.964460361973529,,,,,9.078722458080424,9.118715906274854,,,,,-1.0134052961115325,11.27814272354361,,,,,3.89446694969651,12.699612989338341,,,,,8.802339195504553,17.0071595866984,,,,,-1.289788558687405,12.929802842386596,,,,,3.618083687120637,17.627547361989947,,,,,8.52595593292868,24.447114501027578,,,,,-1.5661718212632776,17.33734052214783,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.902820007194048,8.022183275057508,,,,,12.11424445243783,10.714407709692146,,,,,2.3256688976816147,11.569979151440808,,,,,7.537093342925398,15.336195549988805,,,,,12.748517788169181,19.030136192915812,,,,,2.959942233412964,19.066742321007766,,,,,8.171366678656748,22.605068949053976,,,,,13.38279112390053,28.658766522564477,,,,,3.5942155691443136,23.990997166767503,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61851292122323,7.252518625131753,,,,,10.687236579136922,9.541341020346842,,,,,0.7559602370506152,10.711126532953134,,,,,5.824683894964307,16.5405208389603,,,,,10.893407552878,19.857548856817424,,,,,0.9621312107916918,14.464067026920242,,,,,6.030854868705385,21.130506233793028,,,,,11.099578526619077,27.683128809916166,,,,,1.168302184532769,22.215479838808992,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8265277203470789,5.496023954763685,,,,,6.473919689274532,8.075674132971256,,,,,-3.878688341798015,7.598341079155023,,,,,0.7687036271294376,10.345731574209482,,,,,5.416095596056891,15.084809509532286,,,,,-4.936512435015655,11.143995902286182,,,,,-0.2891204660882014,14.2074038797956,,,,,4.358271502839251,18.874674418889374,,,,,-5.994336528233296,11.57593184968609,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.648167938789591,10.728134826209335,,,,,0.7129847326685491,8.509019624302088,,,,,5.777801526547508,14.34600841091687,,,,,10.842618320426467,19.46512660338422,,,,,0.9074351143054259,18.00714722868486,,,,,5.972251908184385,19.421588477118252,,,,,11.037068702063344,28.69070997728722,,,,,1.1018854959423032,21.549722529734893,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.229835439167367,11.501103620794215,,,,,-0.8471810169158964,9.465177514401246,,,,,4.075802527000841,12.818349999195345,,,,,8.998786070917577,16.28964140193932,,,,,-1.0782303851656863,13.039056328220193,,,,,3.8447531587510504,18.91331613355708,,,,,8.767736702667786,23.861257080598328,,,,,-1.3092797534154763,19.736007050183854,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.646155999388082,9.497655812525881,,,,,-1.4892284006731094,9.166693169537162,,,,,3.375387199265699,11.194093001866458,,,,,8.240002799204508,17.994796550299704,,,,,-1.8953816008566844,12.727858829626213,,,,,2.9692339990821237,16.90693028535602,,,,,7.833849599020931,23.29517304271735,,,,,-2.30153480104026,15.630675004190458,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.223352577681736,10.869226679563631,,,,,1.3456878354499096,13.270654813755232,,,,,6.468023093218083,15.67043897976768,,,,,11.590358350986257,17.870435617996726,,,,,1.71269360875443,16.641075612966628,,,,,6.835028866522604,22.308621297157785,,,,,11.957364124290777,28.966617754089526,,,,,2.079699382058951,22.680273117003047,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.061999044991902,10.956553606729784,,,,,2.2681989494910924,11.168558404913533,,,,,7.474398853990283,15.984012230479973,,,,,12.680598758489472,20.731336100591847,,,,,2.8867986629886624,17.094643142573595,,,,,8.092998567487854,22.173574333254052,,,,,13.299198471987044,28.398254002751795,,,,,3.5053983764862338,24.466360846031904,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.048816262055637,11.530837099566996,,,,,7.235072285878877,15.85558254715826,,,,,12.421328309702115,22.12751827357167,,,,,2.607584333525356,15.796162469106688,,,,,7.7938403573485955,24.343774762366134,,,,,12.980096381171835,29.505565953893147,,,,,3.1663524049950755,24.5814457577714,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.846278551089805,8.857521099640874,,,,,2.9858779442656673,11.180727106191227,,,,,7.81803443962114,15.263891226566223,,,,,-2.3498090650233876,12.953734816284978,,,,,2.4823474303320845,16.699094137995846,,,,,7.314503925687557,24.35309707253874,,,,,-2.8533395789569713,15.33904179437355,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6802672268726722,8.423161626256864,,,,,4.2578902979570845,14.383317519506058,,,,,9.196047822786841,16.7905405286267,,,,,-0.8657946523834008,13.158481099128833,,,,,4.072362872446356,18.75030135624068,,,,,9.010520397276114,23.304089202442498,,,,,-1.0513220778941297,17.41795689344277,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7287795490878408,11.580090543967726,,,,,5.795032235368554,12.654671501965709,,,,,10.861284921649267,18.788679302407054,,,,,0.927537607929979,16.30837627777216,,,,,5.993790294210692,21.807307511580362,,,,,11.060042980491405,27.35068113707285,,,,,1.1262956667721176,21.873496365743442,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14619927966919,12.039652600488289,,,,,7.341308305093662,15.725772907365835,,,,,12.536417330518134,19.52565821029831,,,,,2.7315263559426057,16.538949486114543,,,,,7.926635381367078,21.695771064933123,,,,,13.12174440679155,29.693801641719126,,,,,3.3168534322160217,24.277208791892413,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8499818291713037,14.88544290622989,,,,,8.754146981602247,15.452654154215665,,,,,-1.3416878659668119,15.342415325647407,,,,,3.56247728646413,18.789937221068257,,,,,8.466642438895072,25.09512955456189,,,,,-1.629192408673986,18.295461959937093,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.554418456006839,12.197556594074097,,,,,9.517286660674076,17.68239230334529,,,,,-0.5198451346586879,13.748886086470943,,,,,4.4430230700085485,20.750165824290974,,,,,9.405891274675785,24.10952969126528,,,,,-0.6312405206569782,19.588959584708604,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.344796062385532,11.075059514067101,,,,,7.123529067584327,14.636519540341357,,,,,-3.097737927216879,11.889974349299134,,,,,1.6809950779819154,15.073511843420688,,,,,6.45972808318071,20.785244278414503,,,,,-3.7615389116204963,14.806128584476912,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1291041022063895,11.590024236632114,,,,,6.889862777390256,15.985482652547386,,,,,-3.349378547425878,12.79907652468638,,,,,1.4113801277579876,16.59601398629029,,,,,6.172138802941854,22.31129424885294,,,,,-4.067102521874281,15.351730670911865,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.950061973746076,14.361567727506054,,,,,12.112567138224914,18.77062947634613,,,,,2.2750723027037543,15.816700755999424,,,,,7.437577467182594,22.69746026143102,,,,,12.600082631661433,29.157075568060762,,,,,2.7625877961402736,23.60817782866701,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.52622407428414,22.370913664444853,,,,,3.797472079998304,18.645184806602604,,,,,9.068720085712469,24.85054295748978,,,,,14.339968091426634,31.024457750915175,,,,,4.611216097140798,24.81910789854259,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.812773683891132,17.06696565477667,,,,,-0.20162834042493477,16.125677247899986,,,,,4.783969635258998,18.547018924380914,,,,,9.769567610942932,26.0929725815342,,,,,-0.2448344133731351,21.571973215096996,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.609185534519263,19.765286911409735,,,,,2.8098921140976674,15.921419668126674,,,,,8.010598693676073,21.690142080591798,,,,,13.211305273254478,28.852411079001435,,,,,3.4120118528328827,24.56824714431125,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.94025366512385,19.56572014946875,,,,,1.0125808701333756,16.095956641652343,,,,,6.084908075142902,21.606849640759798,,,,,11.15723528015243,27.505212505328675,,,,,1.2295624851619562,20.2841714849917,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.322688638026676,15.427286593987386,,,,,-1.8063353128943478,13.63418101264351,,,,,3.0646407361846273,18.361625409417815,,,,,7.935616785263602,24.022250937088643,,,,,-2.1934071656574226,18.02446500984492,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0119076954235589,16.69253979765851,,,,,6.084186816525242,21.334679666871118,,,,,11.156465937626924,26.55776111336325,,,,,1.2287450587286075,20.499812400247006,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.306502386104714,17.63890143661616,,,,,9.614109699397908,24.960557908894884,,,,,14.9217170126911,33.27966322510497,,,,,5.229324325984296,27.06227379492361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1003129095078643,13.589261768358645,,,,,4.892521882670145,19.212497161091655,,,,,9.885356674848156,26.34772526324476,,,,,-0.12180853297383525,21.012425339438803,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.381002236279217,19.464843578268194,,,,,9.693930967442018,24.92618466460302,,,,,15.00685969860482,30.316242171262658,,,,,5.3197884297676215,25.563063797369438,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.3352862914512835,8.69522701092703,,,,,-2.8592353122692327,12.433837161029448,,,,,1.6168156669128173,17.435050842237928,,,,,-8.907133353905131,10.274816104558163,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.465707513125672,21.751356095099304,,,,,12.630088014000716,27.91841514517347,,,,,2.7944685148757613,23.766143144787414,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.261141204714514,22.12691571585927,,,,,10.278550618362148,27.093490283940817,,,,,0.2959600320097822,21.177212198406227,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.102977948602398,19.576810869514183,,,,,9.043176478509224,26.106089705367552,,,,,-1.0166249915839494,20.67684299275321,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.275282329606507,19.083978832403858,,,,,10.293634484913607,25.502315615053256,,,,,0.3119866402207078,20.128995852261976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9627067438026788,14.693846864831151,,,,,3.6397794732771427,19.96713354984918,,,,,-6.757734309643036,11.136982664070866,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.297049958919962,25.639535881748458,,,,,-0.7468844186475406,18.214224267997427,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.142760228837588,28.079096411715838,,,,,1.214182743139938,20.641209006802487,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.729260943172852,33.09898002014408,,,,,5.024839752121156,25.952705993131282,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.341535301524328,23.93030071567389,,,,,-1.7621187421304012,18.226609484260162,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.412820470741799,22.40036635345849,,,,,-2.7488782498368383,16.97803689952581,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7059739481874245,18.780014511211114,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1123672001870526,23.747842532102368,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1177537728429272,22.79483860456883,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.801184692807932,17.573921535392525,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.745109272585411,24.814300293692114,
